Antecedent,Consequent,Support,Confidence,Lift,Rule_Type
"{ice cream, yogurt}",{frankfurter},0.00013366303548753594,0.14285714285714288,3.7833122629582814,Normal
"{meat, pip fruit}",{frankfurter},0.00013366303548753594,0.14285714285714288,3.7833122629582814,Normal
"{pastry, sliced cheese}",{frankfurter},0.00013366303548753594,0.14285714285714288,3.7833122629582814,Normal
"{beef, pork}",{newspapers},0.00013366303548753594,0.14285714285714288,3.672803141875307,Normal
"{hard cheese, soda}",{newspapers},0.00013366303548753594,0.14285714285714288,3.672803141875307,Normal
"{napkins, pork}",{newspapers},0.00013366303548753594,0.14285714285714288,3.672803141875307,Normal
"{pastry, soda, whole milk}",{newspapers},0.00013366303548753594,0.14285714285714288,3.672803141875307,Normal
"{dishes, whole milk}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{frozen dessert, whole milk}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{grapes, yogurt}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{hamburger meat, newspapers}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{meat, yogurt}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{sliced cheese, yogurt}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{soda, waffles}",{whipped/sour cream},0.00013366303548753594,0.14285714285714288,3.268457841852338,Normal
"{canned beer, dessert}",{bottled beer},0.00013366303548753594,0.14285714285714288,3.152760219131901,Normal
"{canned fish, whole milk}",{bottled beer},0.00013366303548753594,0.14285714285714288,3.152760219131901,Normal
"{frozen vegetables, pastry}",{bottled beer},0.00013366303548753594,0.14285714285714288,3.152760219131901,Normal
"{beef, coffee}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{brown bread, fruit/vegetable juice}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{dishes, whole milk}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{ice cream, yogurt}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{newspapers, pork}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{newspapers, white bread}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{pip fruit, white bread}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{root vegetables, specialty chocolate}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{soda, waffles}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{spread cheese, whole milk}",{canned beer},0.00013366303548753594,0.14285714285714288,3.0449735449735456,Normal
"{soda, whole milk, yogurt}",{shopping bags},0.00013366303548753594,0.14285714285714288,3.0022070626003217,Normal
"{brown bread, frozen vegetables}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{canned beer, dessert}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{chocolate, other vegetables}",{pip fruit},0.00026732607097507187,0.14285714285714288,2.912222654729467,Normal
"{dishes, whole milk}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{frankfurter, napkins}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{meat, yogurt}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{mustard, whole milk}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{pasta, yogurt}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{soda, whole milk, yogurt}",{pip fruit},0.00013366303548753594,0.14285714285714288,2.912222654729467,Normal
"{bottled water, napkins}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{coffee, newspapers}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{frankfurter, napkins}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{hamburger meat, newspapers}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{newspapers, soda}",{pastry},0.0003341575887188398,0.14285714285714288,2.7617201919527505,Normal
"{pork, whipped/sour cream}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{specialty chocolate, yogurt}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{other vegetables, sausage, whole milk}",{pastry},0.00013366303548753594,0.14285714285714288,2.7617201919527505,Normal
"{UHT-milk, frankfurter}",{citrus fruit},0.00013366303548753594,0.14285714285714288,2.6887690925426777,Normal
"{beef, coffee}",{citrus fruit},0.00013366303548753594,0.14285714285714288,2.6887690925426777,Normal
"{pastry, soda, whole milk}",{citrus fruit},0.00013366303548753594,0.14285714285714288,2.6887690925426777,Normal
"{soda, whole milk, yogurt}",{citrus fruit},0.00013366303548753594,0.14285714285714288,2.6887690925426777,Normal
{meat spreads},{sausage},0.0003341575887188398,0.14285714285714288,2.3671887359595005,Normal
"{UHT-milk, bottled beer}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{beverages, yogurt}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{bottled beer, oil}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{bottled water, napkins}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{canned beer, onions}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{curd, domestic eggs}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{frankfurter, napkins}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{hygiene articles, yogurt}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{specialty chocolate, yogurt}",{sausage},0.00013366303548753594,0.14285714285714288,2.3671887359595005,Normal
"{UHT-milk, pastry}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{beverages, yogurt}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{butter milk, citrus fruit}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{canned vegetables, whole milk}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{meat, pip fruit}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{mustard, whole milk}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{pasta, yogurt}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{shopping bags, waffles}",{bottled water},0.00013366303548753594,0.14285714285714288,2.3541535556954063,Normal
"{UHT-milk, bottled beer}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{beef, coffee}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{beverages, yogurt}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{bottled beer, oil}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{bottled water, cream cheese }",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{bottled water, napkins}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{bottled water, specialty bar}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{frozen dessert, whole milk}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{frozen vegetables, pastry}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{grapes, yogurt}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{newspapers, pork}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{pastry, sliced cheese}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{root vegetables, specialty chocolate}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{pastry, soda, whole milk}",{tropical fruit},0.00013366303548753594,0.14285714285714288,2.1080586080586086,Normal
"{bottled beer, coffee}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{bottled water, hard cheese}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{bottled water, napkins}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{canned vegetables, whole milk}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{meat, pip fruit}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{mustard, whole milk}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{newspapers, pork}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{soda, white wine}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{pastry, soda, whole milk}",{root vegetables},0.00013366303548753594,0.14285714285714288,2.0533827363798545,Normal
"{UHT-milk, bottled beer}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{brown bread, frozen vegetables}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{brown bread, newspapers}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{canned beer, pastry}",{yogurt},0.00026732607097507187,0.14285714285714288,1.6634797109505284,Normal
"{canned fish, rolls/buns}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{chocolate, other vegetables}",{yogurt},0.00026732607097507187,0.14285714285714288,1.6634797109505284,Normal
"{curd, domestic eggs}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{frozen dessert, whole milk}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{meat, pip fruit}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{napkins, pork}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{rolls/buns, sliced cheese}",{yogurt},0.00013366303548753594,0.14285714285714288,1.6634797109505284,Normal
"{UHT-milk, pastry}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{beef, pork}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{beverages, yogurt}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{coffee, newspapers}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{dishes, other vegetables}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{dishes, whole milk}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{frozen dessert, whole milk}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{root vegetables, specialty chocolate}",{soda},0.00013366303548753594,0.14285714285714288,1.4711434470553537,Normal
"{beverages, yogurt}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{bottled beer, canned beer}",{rolls/buns},0.00026732607097507187,0.14285714285714288,1.2986460683909047,Normal
"{bottled beer, coffee}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{canned vegetables, whole milk}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{chicken, newspapers}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{chocolate, other vegetables}",{rolls/buns},0.00026732607097507187,0.14285714285714288,1.2986460683909047,Normal
"{dishes, whole milk}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{frozen vegetables, pastry}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{hard cheese, whole milk}",{rolls/buns},0.00026732607097507187,0.14285714285714288,1.2986460683909047,Normal
"{ice cream, yogurt}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{mustard, whole milk}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{newspapers, pork}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{pasta, yogurt}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{pip fruit, shopping bags}",{rolls/buns},0.00026732607097507187,0.14285714285714288,1.2986460683909047,Normal
"{root vegetables, specialty chocolate}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{sliced cheese, yogurt}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{pastry, soda, whole milk}",{rolls/buns},0.00013366303548753594,0.14285714285714288,1.2986460683909047,Normal
"{UHT-milk, pastry}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{beef, coffee}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{beverages, yogurt}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{bottled beer, oil}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{bottled water, hard cheese}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{bottled water, specialty bar}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{brown bread, salty snack}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{canned beer, dessert}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{canned beer, shopping bags}",{other vegetables},0.00026732607097507187,0.14285714285714288,1.1699898350144657,Normal
"{coffee, newspapers}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{frankfurter, napkins}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{grapes, yogurt}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{hamburger meat, newspapers}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{hard cheese, soda}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{hard cheese, whole milk}",{other vegetables},0.00026732607097507187,0.14285714285714288,1.1699898350144657,Normal
"{mustard, whole milk}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{newspapers, pork}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{root vegetables, specialty chocolate}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{soda, waffles}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{spread cheese, whole milk}",{other vegetables},0.00013366303548753594,0.14285714285714288,1.1699898350144657,Normal
"{UHT-milk, frankfurter}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{beverages, yogurt}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{bottled beer, coffee}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{bottled beer, oil}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{bottled water, napkins}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{bottled water, specialty bar}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{brown bread, frozen vegetables}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{brown bread, fruit/vegetable juice}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{butter milk, citrus fruit}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{citrus fruit, rolls/buns}",{whole milk},0.0006683151774376796,0.14285714285714288,0.9046006891965421,Normal
"{coffee, newspapers}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{frozen vegetables, pastry}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{hamburger meat, newspapers}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{hard cheese, soda}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{meat, yogurt}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{newspapers, tropical fruit}",{whole milk},0.00026732607097507187,0.14285714285714288,0.9046006891965421,Normal
"{pasta, yogurt}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{pastry, sliced cheese}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{root vegetables, specialty chocolate}",{whole milk},0.00013366303548753594,0.14285714285714288,0.9046006891965421,Normal
"{chicken, tropical fruit}",{waffles},0.00020049455323130388,0.14285714285714285,7.716864363073749,Normal
{canned fruit},{onions},0.00020049455323130388,0.14285714285714285,7.054691183404055,Normal
"{sausage, white bread}",{hamburger meat},0.00020049455323130388,0.14285714285714285,6.536915683704675,Normal
"{butter, frankfurter}",{margarine},0.00020049455323130388,0.14285714285714285,4.434795494961469,Normal
"{sausage, white bread}",{curd},0.00020049455323130388,0.14285714285714285,4.241213151927438,Normal
"{cream cheese , tropical fruit}",{beef},0.00020049455323130388,0.14285714285714285,4.2078177727784025,Normal
"{domestic eggs, frankfurter}",{beef},0.00020049455323130388,0.14285714285714285,4.2078177727784025,Normal
"{coffee, pastry}",{butter},0.00020049455323130388,0.14285714285714285,4.05611276768772,Normal
"{beef, margarine}",{pork},0.00020049455323130388,0.14285714285714285,3.8514800514800513,Normal
"{sausage, white bread}",{brown bread},0.00020049455323130388,0.14285714285714285,3.7967520933773153,Normal
"{butter, margarine}",{frankfurter},0.00020049455323130388,0.14285714285714285,3.783312262958281,Normal
"{citrus fruit, specialty chocolate}",{frankfurter},0.00020049455323130388,0.14285714285714285,3.783312262958281,Normal
{syrup},{newspapers},0.00020049455323130388,0.14285714285714285,3.6728031418753067,Normal
"{chicken, tropical fruit}",{whipped/sour cream},0.00020049455323130388,0.14285714285714285,3.2684578418523373,Normal
"{butter, frankfurter}",{bottled beer},0.00020049455323130388,0.14285714285714285,3.1527602191319,Normal
"{coffee, pastry}",{bottled beer},0.00020049455323130388,0.14285714285714285,3.1527602191319,Normal
"{salty snack, soda}",{canned beer},0.00020049455323130388,0.14285714285714285,3.0449735449735447,Normal
"{sausage, white bread}",{canned beer},0.00020049455323130388,0.14285714285714285,3.0449735449735447,Normal
"{chewing gum, yogurt}",{shopping bags},0.00020049455323130388,0.14285714285714285,3.0022070626003208,Normal
{canned fruit},{pip fruit},0.00020049455323130388,0.14285714285714285,2.9122226547294665,Normal
{syrup},{pastry},0.00020049455323130388,0.14285714285714285,2.76172019195275,Normal
"{beef, whipped/sour cream}",{citrus fruit},0.00020049455323130388,0.14285714285714285,2.6887690925426773,Normal
"{curd, pastry}",{citrus fruit},0.00020049455323130388,0.14285714285714285,2.6887690925426773,Normal
"{grapes, soda}",{sausage},0.00020049455323130388,0.14285714285714285,2.3671887359595,Normal
"{misc. beverages, whole milk}",{sausage},0.00020049455323130388,0.14285714285714285,2.3671887359595,Normal
"{citrus fruit, specialty chocolate}",{tropical fruit},0.00020049455323130388,0.14285714285714285,2.108058608058608,Normal
"{hygiene articles, other vegetables}",{tropical fruit},0.00020049455323130388,0.14285714285714285,2.108058608058608,Normal
"{butter, newspapers}",{root vegetables},0.00020049455323130388,0.14285714285714285,2.0533827363798545,Normal
"{cream cheese , tropical fruit}",{root vegetables},0.00020049455323130388,0.14285714285714285,2.0533827363798545,Normal
"{butter, newspapers}",{yogurt},0.00020049455323130388,0.14285714285714285,1.663479710950528,Normal
"{detergent, whole milk}",{yogurt},0.00020049455323130388,0.14285714285714285,1.663479710950528,Normal
"{misc. beverages, whole milk}",{yogurt},0.00020049455323130388,0.14285714285714285,1.663479710950528,Normal
{canned fruit},{soda},0.00020049455323130388,0.14285714285714285,1.4711434470553535,Normal
"{bottled water, pork}",{soda},0.00020049455323130388,0.14285714285714285,1.4711434470553535,Normal
"{butter, margarine}",{soda},0.00020049455323130388,0.14285714285714285,1.4711434470553535,Normal
"{coffee, domestic eggs}",{soda},0.00020049455323130388,0.14285714285714285,1.4711434470553535,Normal
"{fruit/vegetable juice, pip fruit}",{soda},0.00020049455323130388,0.14285714285714285,1.4711434470553535,Normal
"{butter, newspapers}",{rolls/buns},0.00020049455323130388,0.14285714285714285,1.2986460683909042,Normal
"{chocolate, sausage}",{rolls/buns},0.00020049455323130388,0.14285714285714285,1.2986460683909042,Normal
"{chocolate, tropical fruit}",{rolls/buns},0.00020049455323130388,0.14285714285714285,1.2986460683909042,Normal
"{coffee, pastry}",{rolls/buns},0.00020049455323130388,0.14285714285714285,1.2986460683909042,Normal
"{fruit/vegetable juice, pip fruit}",{rolls/buns},0.00020049455323130388,0.14285714285714285,1.2986460683909042,Normal
"{pastry, tropical fruit}",{rolls/buns},0.00040098910646260775,0.14285714285714285,1.2986460683909042,Normal
{syrup},{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{beef, margarine}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{beef, whipped/sour cream}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{coffee, domestic eggs}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{cream cheese , tropical fruit}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{fruit/vegetable juice, pip fruit}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{salty snack, soda}",{other vegetables},0.00020049455323130388,0.14285714285714285,1.1699898350144655,Normal
"{bottled water, margarine}",{whole milk},0.00020049455323130388,0.14285714285714285,0.9046006891965419,Normal
"{chocolate, rolls/buns}",{whole milk},0.00040098910646260775,0.14285714285714285,0.9046006891965419,Normal
"{citrus fruit, napkins}",{whole milk},0.00020049455323130388,0.14285714285714285,0.9046006891965419,Normal
"{curd, pastry}",{whole milk},0.00020049455323130388,0.14285714285714285,0.9046006891965419,Normal
"{hygiene articles, other vegetables}",{whole milk},0.00020049455323130388,0.14285714285714285,0.9046006891965419,Normal
{domestic eggs},{whole milk},0.005279689901757669,0.14234234234234236,0.9013408668931312,Normal
{packaged fruit/vegetables},{rolls/buns},0.0012029673193878234,0.14173228346456695,1.2884205087972755,Normal
{seasonal products},{rolls/buns},0.0010024727661565194,0.14150943396226415,1.2863946903872165,Normal
{cat food},{whole milk},0.001670787943594199,0.14124293785310735,0.8943792124824568,Normal
"{rolls/buns, shopping bags}",{soda},0.0006683151774376796,0.1408450704225352,1.4504231168151371,Normal
{waffles},{whole milk},0.0026064291920069507,0.14079422382671483,0.891537863359769,Normal
{hamburger meat},{whole milk},0.0030742498162133263,0.14067278287461774,0.890768874377023,Normal
{finished products},{rolls/buns},0.0006014836596939117,0.140625,1.2783547235722965,Normal
{finished products},{other vegetables},0.0006014836596939117,0.140625,1.1517087438423645,Normal
"{rolls/buns, soda}",{other vegetables},0.0011361358016440553,0.14049586776859505,1.150651160055549,Normal
"{other vegetables, yogurt}",{whole milk},0.0011361358016440553,0.14049586776859505,0.8896486116891612,Normal
{liver loaf},{other vegetables},0.00046782062420637575,0.14,1.1465900383141763,Normal
{liver loaf},{whole milk},0.00046782062420637575,0.14,0.8865086754126112,Normal
{spread cheese},{whole milk},0.0009356412484127515,0.14,0.8865086754126112,Normal
"{bottled beer, sausage}",{whole milk},0.00046782062420637575,0.14,0.8865086754126112,Normal
{frankfurter},{whole milk},0.005279689901757669,0.13982300884955753,0.8853879311959075,Normal
{sugar},{whole milk},0.0024727661565194146,0.13962264150943396,0.8841191641581297,Normal
"{newspapers, yogurt}",{bottled water},0.00040098910646260775,0.13953488372093023,2.29940579858621,Normal
"{bottled water, pastry}",{soda},0.00040098910646260775,0.13953488372093023,1.4369308087517407,Normal
"{brown bread, soda}",{whole milk},0.00040098910646260775,0.13953488372093023,0.8835634638663898,Normal
"{chicken, rolls/buns}",{whole milk},0.00040098910646260775,0.13953488372093023,0.8835634638663898,Normal
"{brown bread, canned beer}",{frozen vegetables},0.0003341575887188398,0.1388888888888889,4.959891275523733,Normal
"{coffee, rolls/buns}",{frankfurter},0.0003341575887188398,0.1388888888888889,3.6782202556538843,Normal
"{dessert, whole milk}",{yogurt},0.0003341575887188398,0.1388888888888889,1.6172719412019023,Normal
"{dessert, whole milk}",{soda},0.0003341575887188398,0.1388888888888889,1.430278351303816,Normal
{chewing gum},{whole milk},0.001670787943594199,0.1388888888888889,0.8794728922744158,Normal
"{oil, whole milk}",{pork},0.00026732607097507187,0.13793103448275865,3.7186703945324644,Normal
"{salty snack, whole milk}",{pip fruit},0.00026732607097507187,0.13793103448275865,2.8118011838767267,Normal
"{oil, whole milk}",{sausage},0.00026732607097507187,0.13793103448275865,2.2855615381677934,Normal
"{butter, citrus fruit}",{bottled water},0.00026732607097507187,0.13793103448275865,2.272975846878323,Normal
"{salty snack, whole milk}",{yogurt},0.00026732607097507187,0.13793103448275865,1.6061183416074067,Normal
"{butter, citrus fruit}",{soda},0.00026732607097507187,0.13793103448275865,1.4204143626741348,Normal
"{butter, sausage}",{soda},0.00026732607097507187,0.13793103448275865,1.4204143626741348,Normal
"{sausage, shopping bags}",{soda},0.00026732607097507187,0.13793103448275865,1.4204143626741348,Normal
{light bulbs},{rolls/buns},0.00026732607097507187,0.13793103448275865,1.2538651694808733,Normal
"{butter, citrus fruit}",{rolls/buns},0.00026732607097507187,0.13793103448275865,1.2538651694808733,Normal
"{ice cream, whole milk}",{rolls/buns},0.00026732607097507187,0.13793103448275865,1.2538651694808733,Normal
"{margarine, root vegetables}",{rolls/buns},0.00026732607097507187,0.13793103448275865,1.2538651694808733,Normal
{fish},{other vegetables},0.00026732607097507187,0.13793103448275865,1.1296453579450014,Normal
"{frozen meals, whole milk}",{other vegetables},0.00026732607097507187,0.13793103448275865,1.1296453579450014,Normal
"{oil, whole milk}",{other vegetables},0.00026732607097507187,0.13793103448275865,1.1296453579450014,Normal
"{hamburger meat, rolls/buns}",{whole milk},0.00026732607097507187,0.13793103448275865,0.8734075619828683,Normal
{beef},{whole milk},0.004678206242063757,0.1377952755905512,0.8725479088706803,Normal
{turkey},{whole milk},0.0007351466951814476,0.13749999999999998,0.8706781633516716,Normal
"{pork, rolls/buns}",{yogurt},0.00046782062420637575,0.13725490196078433,1.59824521248188,Normal
{vinegar},{rolls/buns},0.00046782062420637575,0.13725490196078433,1.2477187715912612,Normal
"{bottled beer, yogurt}",{whole milk},0.00046782062420637575,0.13725490196078433,0.8691261523653051,Normal
"{domestic eggs, rolls/buns}",{whole milk},0.00046782062420637575,0.13725490196078433,0.8691261523653051,Normal
"{pork, rolls/buns}",{whole milk},0.00046782062420637575,0.13725490196078433,0.8691261523653051,Normal
{flour},{whole milk},0.0013366303548753592,0.136986301369863,0.8674253184076429,Normal
{tidbits},{coffee},0.00020049455323130388,0.13636363636363635,4.313761291562559,Normal
"{bottled water, sugar}",{coffee},0.00020049455323130388,0.13636363636363635,4.313761291562559,Normal
"{frankfurter, sausage}",{coffee},0.00020049455323130388,0.13636363636363635,4.313761291562559,Normal
"{frankfurter, sausage}",{margarine},0.00020049455323130388,0.13636363636363635,4.23321388155413,Normal
"{brown bread, tropical fruit}",{curd},0.00020049455323130388,0.13636363636363635,4.048430735930736,Normal
